Chip Run Info,C:\Users\Teyton Lab\Contacts\Desktop\Marie data (Mouse)\Macrophages\041118MHMacropahges1-1\ChipRun.bml,1131264279,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,4/11/2018 8:43:59 PM,00:31:53,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S04-A16,7wImac4,Unknown,1,IL6,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A17,7wImac4,Unknown,1,PDPN,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A18,7wImac4,Unknown,1,TPP1,Test,17.8581603512838,1,Pass,0.0139966567593099,80.3125508850063,999,1,
S04-A19,7wImac4,Unknown,1,CCL2,Test,20.7004845848956,0,Fail,0.0139966567593099,999,84.8383218362808,0,
S04-A20,7wImac4,Unknown,1,CD74,Test,7.27268428012436,1,Pass,0.0139966567593099,80.4292720672451,999,1,
S04-A21,7wImac4,Unknown,1,FCGR3,Test,25.5948606178315,1,Pass,0.0139966567593099,81.1815723991633,999,1,
S04-A22,7wImac4,Unknown,1,ITGAM,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A23,7wImac4,Unknown,1,PROX1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A24,7wImac4,Unknown,1,VEGFC,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A25,7wImac4,Unknown,1,CCL21A,Test,14.4343311835443,1,Pass,0.0139966567593099,77.8737656354171,999,1,
S04-A26,7wImac4,Unknown,1,CD80,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A27,7wImac4,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A28,7wImac4,Unknown,1,ITGAX,Test,13.0577213050183,1,Pass,0.0139966567593099,79.9386920698995,999,1,
S04-A29,7wImac4,Unknown,1,S1PR1,Test,16.9959775053332,1,Pass,0.0139966567593099,86.0251498748868,999,1,
S04-A30,7wImac4,Unknown,1,XCR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A31,7wImac4,Unknown,1,CCL22,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A32,7wImac4,Unknown,1,CD86,Test,18.0504484769806,1,Pass,0.0139966567593099,79.9885506342503,999,1,
S04-A33,7wImac4,Unknown,1,H2-AA,Test,7.68222350048716,1,Pass,0.0139966567593099,84.6290740351175,999,1,
S04-A34,7wImac4,Unknown,1,LAMP2,Test,12.9045243328455,1,Pass,0.0139966567593099,81.9037756625454,999,1,
S04-A35,7wImac4,Unknown,1,SELENOP,Test,12.8130905271676,1,Pass,0.0139966567593099,80.8926528648061,999,1,
S04-A36,7wImac4,Unknown,1,blank1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A37,7wImac4,Unknown,1,CCR7,Test,17.3037078849498,1,Pass,0.0139966567593099,81.6374240172587,999,1,
S04-A38,7wImac4,Unknown,1,CSF1R,Test,10.8218496213396,1,Pass,0.0139966567593099,82.0198387569384,999,1,
S04-A39,7wImac4,Unknown,1,H2-DMA,Test,13.2393502981021,1,Pass,0.0139966567593099,82.952906754212,999,1,
S04-A40,7wImac4,Unknown,1,LY6G,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A41,7wImac4,Unknown,1,SGPL1,Test,14.9565676623893,1,Pass,0.0139966567593099,83.123837260681,999,1,
S04-A42,7wImac4,Unknown,1,blank2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A43,7wImac4,Unknown,1,CD14,Test,15.5864543836184,1,Pass,0.0139966567593099,83.3733754928599,999,1,
S04-A44,7wImac4,Unknown,1,CTSD,Test,15.8589726532592,1,Pass,0.0139966567593099,82.2017388203589,999,1,
S04-A45,7wImac4,Unknown,1,IL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A46,7wImac4,Unknown,1,LY75,Test,999,0,Fail,0.0139966567593099,999,999,0,
S04-A47,7wImac4,Unknown,1,SPHK1,Test,15.1352619584728,1,Pass,0.0139966567593099,87.6907458316218,999,1,
S04-A48,7wImac4,Unknown,1,blank3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A01,7wImac78,Unknown,1,ABCA1,Test,17.09587254058,1,Pass,0.0139966567593099,77.6296523143121,999,1,
S42-A02,7wImac78,Unknown,1,CD164,Test,13.7545223126694,1,Pass,0.0139966567593099,80.8294793824118,999,1,
S42-A03,7wImac78,Unknown,1,CXCL10,Test,17.9818576366973,1,Pass,0.0139966567593099,81.966488665399,999,1,
S42-A04,7wImac78,Unknown,1,IL1A,Test,18.6389212093355,1,Pass,0.0139966567593099,78.4034402991254,999,1,
S42-A05,7wImac78,Unknown,1,LYVE1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A06,7wImac78,Unknown,1,SPP1,Test,16.4484044542012,1,Pass,0.0139966567593099,80.3496102599871,999,1,
S42-A07,7wImac78,Unknown,1,B2M,Test,7.45902520617711,1,Pass,0.0139966567593099,81.2220037323288,999,1,
S42-A08,7wImac78,Unknown,1,PDL1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A09,7wImac78,Unknown,1,CXCL9,Test,10.3146072566564,1,Pass,0.0139966567593099,80.4448479955738,999,1,
S42-A10,7wImac78,Unknown,1,IL1B,Test,12.8788540179362,1,Pass,0.0139966567593099,79.4481420460456,999,1,
S42-A11,7wImac78,Unknown,1,MDK,Test,16.0155346437384,1,Pass,0.0139966567593099,80.8853420086868,999,1,
S42-A12,7wImac78,Unknown,1,TLR4,Test,18.1154340680499,1,Pass,0.0139966567593099,78.936543992741,999,1,
S42-A13,7wImac78,Unknown,1,CCL1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A14,7wImac78,Unknown,1,CD40,Test,15.1079134860999,1,Pass,0.0139966567593099,81.9596427526831,999,1,
S42-A15,7wImac78,Unknown,1,F4-80,Test,15.2799737312859,1,Pass,0.0139966567593099,81.8366829385457,999,1,
S42-A16,7wImac78,Unknown,1,IL6,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A17,7wImac78,Unknown,1,PDPN,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A18,7wImac78,Unknown,1,TPP1,Test,15.1128437928137,1,Pass,0.0139966567593099,80.3077743808385,999,1,
S42-A19,7wImac78,Unknown,1,CCL2,Test,15.3187442877884,1,Pass,0.0139966567593099,80.74501179352,999,1,
S42-A20,7wImac78,Unknown,1,CD74,Test,6.5535584584677,1,Pass,0.0139966567593099,80.4216521781832,999,1,
S42-A21,7wImac78,Unknown,1,FCGR3,Test,22.3963274945077,1,Pass,0.0139966567593099,81.1658916661623,999,1,
S42-A22,7wImac78,Unknown,1,ITGAM,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A23,7wImac78,Unknown,1,PROX1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A24,7wImac78,Unknown,1,VEGFC,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A25,7wImac78,Unknown,1,CCL21A,Test,15.1500355506476,1,Pass,0.0139966567593099,77.8608891503803,999,1,
S42-A26,7wImac78,Unknown,1,CD80,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A27,7wImac78,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A28,7wImac78,Unknown,1,ITGAX,Test,11.7585449672089,1,Pass,0.0139966567593099,80.0458914611803,999,1,
S42-A29,7wImac78,Unknown,1,S1PR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A30,7wImac78,Unknown,1,XCR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A31,7wImac78,Unknown,1,CCL22,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A32,7wImac78,Unknown,1,CD86,Test,16.6246475832812,1,Pass,0.0139966567593099,80.0365647513573,999,1,
S42-A33,7wImac78,Unknown,1,H2-AA,Test,6.83459021281284,1,Pass,0.0139966567593099,84.6539170168012,999,1,
S42-A34,7wImac78,Unknown,1,LAMP2,Test,12.2296669661024,1,Pass,0.0139966567593099,81.8903490189858,999,1,
S42-A35,7wImac78,Unknown,1,SELENOP,Test,11.5119675638788,1,Pass,0.0139966567593099,80.8697196053326,999,1,
S42-A36,7wImac78,Unknown,1,blank1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A37,7wImac78,Unknown,1,CCR7,Test,16.0152944940998,1,Pass,0.0139966567593099,81.7465807583434,999,1,
S42-A38,7wImac78,Unknown,1,CSF1R,Test,10.6075157648502,1,Pass,0.0139966567593099,82.0288892901488,999,1,
S42-A39,7wImac78,Unknown,1,H2-DMA,Test,11.5637066173308,1,Pass,0.0139966567593099,82.9788698565117,999,1,
S42-A40,7wImac78,Unknown,1,LY6G,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A41,7wImac78,Unknown,1,SGPL1,Test,15.1438974888924,1,Pass,0.0139966567593099,83.1438875447036,999,1,
S42-A42,7wImac78,Unknown,1,blank2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A43,7wImac78,Unknown,1,CD14,Test,15.9612861678341,1,Pass,0.0139966567593099,83.1895812221985,999,1,
S42-A44,7wImac78,Unknown,1,CTSD,Test,13.6156651434164,1,Pass,0.0139966567593099,82.1607073365029,999,1,
S42-A45,7wImac78,Unknown,1,IL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A46,7wImac78,Unknown,1,LY75,Test,999,0,Fail,0.0139966567593099,999,999,0,
S42-A47,7wImac78,Unknown,1,SPHK1,Test,14.9738649647554,1,Pass,0.0139966567593099,87.6887141012551,999,1,
S42-A48,7wImac78,Unknown,1,blank3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A01,7wImac15,Unknown,1,ABCA1,Test,16.7738687793827,1,Pass,0.0139966567593099,77.6391729740742,999,1,
S09-A02,7wImac15,Unknown,1,CD164,Test,14.4369144601526,1,Pass,0.0139966567593099,80.787946613705,999,1,
S09-A03,7wImac15,Unknown,1,CXCL10,Test,17.6811055621944,1,Pass,0.0139966567593099,81.8903759448213,999,1,
S09-A04,7wImac15,Unknown,1,IL1A,Test,15.7468978653059,1,Pass,0.0139966567593099,78.1372387876126,999,1,
S09-A05,7wImac15,Unknown,1,LYVE1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A06,7wImac15,Unknown,1,SPP1,Test,19.6468695249944,0,Fail,0.0139966567593099,999,83.1356093614035,0,
S09-A07,7wImac15,Unknown,1,B2M,Test,7.84280642634199,1,Pass,0.0139966567593099,81.1535713555517,999,1,
S09-A08,7wImac15,Unknown,1,PDL1,Test,14.9552162057616,1,Pass,0.0139966567593099,82.2646054299584,999,1,
S09-A09,7wImac15,Unknown,1,CXCL9,Test,10.8333792551624,1,Pass,0.0139966567593099,80.4021829438212,999,1,
S09-A10,7wImac15,Unknown,1,IL1B,Test,11.6479213368447,1,Pass,0.0139966567593099,79.4220204851434,999,1,
S09-A11,7wImac15,Unknown,1,MDK,Test,21.1059628484394,1,Pass,0.0139966567593099,80.7930542055342,999,1,
S09-A12,7wImac15,Unknown,1,TLR4,Test,16.5951195702913,1,Pass,0.0139966567593099,78.9911408714003,999,1,
S09-A13,7wImac15,Unknown,1,CCL1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A14,7wImac15,Unknown,1,CD40,Test,14.33780598326,1,Pass,0.0139966567593099,81.947587172858,999,1,
S09-A15,7wImac15,Unknown,1,F4-80,Test,17.5757873585244,1,Pass,0.0139966567593099,81.8307229852353,999,1,
S09-A16,7wImac15,Unknown,1,IL6,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A17,7wImac15,Unknown,1,PDPN,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A18,7wImac15,Unknown,1,TPP1,Test,14.0486056173036,1,Pass,0.0139966567593099,80.2895407794134,999,1,
S09-A19,7wImac15,Unknown,1,CCL2,Test,17.8626018024264,0,Fail,0.0139966567593099,999,84.7746531376875,0,
S09-A20,7wImac15,Unknown,1,CD74,Test,6.78064136269111,1,Pass,0.0139966567593099,80.3918030141514,999,1,
S09-A21,7wImac15,Unknown,1,FCGR3,Test,19.5122089717069,1,Pass,0.0139966567593099,81.1011824543672,999,1,
S09-A22,7wImac15,Unknown,1,ITGAM,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A23,7wImac15,Unknown,1,PROX1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A24,7wImac15,Unknown,1,VEGFC,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A25,7wImac15,Unknown,1,CCL21A,Test,14.8269237659041,1,Pass,0.0139966567593099,77.8626141547839,999,1,
S09-A26,7wImac15,Unknown,1,CD80,Test,16.289588287317,1,Pass,0.0139966567593099,78.7107822666947,999,1,
S09-A27,7wImac15,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A28,7wImac15,Unknown,1,ITGAX,Test,13.0871749178439,1,Pass,0.0139966567593099,80.0365052434627,999,1,
S09-A29,7wImac15,Unknown,1,S1PR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A30,7wImac15,Unknown,1,XCR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A31,7wImac15,Unknown,1,CCL22,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A32,7wImac15,Unknown,1,CD86,Test,18.6259110989569,1,Pass,0.0139966567593099,80.0728186326195,999,1,
S09-A33,7wImac15,Unknown,1,H2-AA,Test,7.01012120011416,1,Pass,0.0139966567593099,84.6189978200552,999,1,
S09-A34,7wImac15,Unknown,1,LAMP2,Test,13.0168243818938,1,Pass,0.0139966567593099,81.8702706370553,999,1,
S09-A35,7wImac15,Unknown,1,SELENOP,Test,11.8203323782455,1,Pass,0.0139966567593099,80.8430680659089,999,1,
S09-A36,7wImac15,Unknown,1,blank1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A37,7wImac15,Unknown,1,CCR7,Test,17.7117045070676,1,Pass,0.0139966567593099,81.8345773988569,999,1,
S09-A38,7wImac15,Unknown,1,CSF1R,Test,11.0378539115005,1,Pass,0.0139966567593099,82.0253499970706,999,1,
S09-A39,7wImac15,Unknown,1,H2-DMA,Test,12.9571169303086,1,Pass,0.0139966567593099,82.9145519824383,999,1,
S09-A40,7wImac15,Unknown,1,LY6G,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A41,7wImac15,Unknown,1,SGPL1,Test,14.4721814423067,1,Pass,0.0139966567593099,83.1544376153446,999,1,
S09-A42,7wImac15,Unknown,1,blank2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A43,7wImac15,Unknown,1,CD14,Test,16.2219974126939,1,Pass,0.0139966567593099,83.34998637901,999,1,
S09-A44,7wImac15,Unknown,1,CTSD,Test,12.9920456421453,1,Pass,0.0139966567593099,82.1525559039078,999,1,
S09-A45,7wImac15,Unknown,1,IL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A46,7wImac15,Unknown,1,LY75,Test,999,0,Fail,0.0139966567593099,999,999,0,
S09-A47,7wImac15,Unknown,1,SPHK1,Test,15.4351443631978,1,Pass,0.0139966567593099,87.6795668423285,999,1,
S09-A48,7wImac15,Unknown,1,blank3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A01,7wImac77,Unknown,1,ABCA1,Test,17.2050590790647,1,Pass,0.0139966567593099,77.67316575604,999,1,
S41-A02,7wImac77,Unknown,1,CD164,Test,14.643728270487,1,Pass,0.0139966567593099,80.9510561093227,999,1,
S41-A03,7wImac77,Unknown,1,CXCL10,Test,18.5896432009298,1,Pass,0.0139966567593099,81.9544113146592,999,1,
S41-A04,7wImac77,Unknown,1,IL1A,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A05,7wImac77,Unknown,1,LYVE1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A06,7wImac77,Unknown,1,SPP1,Test,22.8887911069004,0,Fail,0.0139966567593099,999,83.1759653163405,0,
S41-A07,7wImac77,Unknown,1,B2M,Test,7.96641362976767,1,Pass,0.0139966567593099,81.4498959277673,999,1,
S41-A08,7wImac77,Unknown,1,PDL1,Test,17.4875612436423,1,Pass,0.0139966567593099,82.323719410575,999,1,
S41-A09,7wImac77,Unknown,1,CXCL9,Test,12.3035112118433,1,Pass,0.0139966567593099,80.572258577045,999,1,
S41-A10,7wImac77,Unknown,1,IL1B,Test,12.0903120216639,1,Pass,0.0139966567593099,79.4641868661884,999,1,
S41-A11,7wImac77,Unknown,1,MDK,Test,17.3466492678564,1,Pass,0.0139966567593099,80.8256749541996,999,1,
S41-A12,7wImac77,Unknown,1,TLR4,Test,18.5090660441042,1,Pass,0.0139966567593099,79.0285893099455,999,1,
S41-A13,7wImac77,Unknown,1,CCL1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A14,7wImac77,Unknown,1,CD40,Test,15.2953951716091,1,Pass,0.0139966567593099,81.965329455275,999,1,
S41-A15,7wImac77,Unknown,1,F4-80,Test,16.478802393645,1,Pass,0.0139966567593099,81.8330059990326,999,1,
S41-A16,7wImac77,Unknown,1,IL6,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A17,7wImac77,Unknown,1,PDPN,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A18,7wImac77,Unknown,1,TPP1,Test,14.5287843614099,1,Pass,0.0139966567593099,80.3062091113296,999,1,
S41-A19,7wImac77,Unknown,1,CCL2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A20,7wImac77,Unknown,1,CD74,Test,6.46136494929415,1,Pass,0.0139966567593099,80.4309506070152,999,1,
S41-A21,7wImac77,Unknown,1,FCGR3,Test,22.309854214741,1,Pass,0.0139966567593099,81.1414086340533,999,1,
S41-A22,7wImac77,Unknown,1,ITGAM,Test,14.294936519433,1,Pass,0.0139966567593099,80.2678854387091,999,1,
S41-A23,7wImac77,Unknown,1,PROX1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A24,7wImac77,Unknown,1,VEGFC,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A25,7wImac77,Unknown,1,CCL21A,Test,15.5858705279476,1,Pass,0.0139966567593099,77.8823935657937,999,1,
S41-A26,7wImac77,Unknown,1,CD80,Test,18.4548754398125,1,Pass,0.0139966567593099,78.8574110888154,999,1,
S41-A27,7wImac77,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A28,7wImac77,Unknown,1,ITGAX,Test,11.8392077773158,1,Pass,0.0139966567593099,80.0176349213241,999,1,
S41-A29,7wImac77,Unknown,1,S1PR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A30,7wImac77,Unknown,1,XCR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A31,7wImac77,Unknown,1,CCL22,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A32,7wImac77,Unknown,1,CD86,Test,16.4540111034668,1,Pass,0.0139966567593099,80.0768187065857,999,1,
S41-A33,7wImac77,Unknown,1,H2-AA,Test,6.72302113870808,1,Pass,0.0139966567593099,84.6434889734447,999,1,
S41-A34,7wImac77,Unknown,1,LAMP2,Test,12.3737162971506,1,Pass,0.0139966567593099,81.8598699704853,999,1,
S41-A35,7wImac77,Unknown,1,SELENOP,Test,10.3224148105246,1,Pass,0.0139966567593099,80.9031305921915,999,1,
S41-A36,7wImac77,Unknown,1,blank1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A37,7wImac77,Unknown,1,CCR7,Test,18.7799122822246,1,Pass,0.0139966567593099,81.6977436358411,999,1,
S41-A38,7wImac77,Unknown,1,CSF1R,Test,10.4730443440436,1,Pass,0.0139966567593099,82.0622728295534,999,1,
S41-A39,7wImac77,Unknown,1,H2-DMA,Test,11.4650518469464,1,Pass,0.0139966567593099,83.0066656075512,999,1,
S41-A40,7wImac77,Unknown,1,LY6G,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A41,7wImac77,Unknown,1,SGPL1,Test,15.3535596213102,1,Pass,0.0139966567593099,83.2095800860398,999,1,
S41-A42,7wImac77,Unknown,1,blank2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A43,7wImac77,Unknown,1,CD14,Test,16.8571987051783,1,Pass,0.0139966567593099,83.4133738309562,999,1,
S41-A44,7wImac77,Unknown,1,CTSD,Test,14.22665386953,1,Pass,0.0139966567593099,82.1738801283324,999,1,
S41-A45,7wImac77,Unknown,1,IL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A46,7wImac77,Unknown,1,LY75,Test,999,0,Fail,0.0139966567593099,999,999,0,
S41-A47,7wImac77,Unknown,1,SPHK1,Test,20.4466271228843,1,Pass,0.0139966567593099,87.7924101650297,999,1,
S41-A48,7wImac77,Unknown,1,blank3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A01,7wImac14,Unknown,1,ABCA1,Test,13.6184351549884,1,Pass,0.0139966567593099,77.6709567761078,999,1,
S08-A02,7wImac14,Unknown,1,CD164,Test,17.6583780422244,1,Pass,0.0139966567593099,80.9444289080722,999,1,
S08-A03,7wImac14,Unknown,1,CXCL10,Test,12.7328452756905,1,Pass,0.0139966567593099,81.8637895859304,999,1,
S08-A04,7wImac14,Unknown,1,IL1A,Test,15.1798820372699,1,Pass,0.0139966567593099,78.3776889860936,999,1,
S08-A05,7wImac14,Unknown,1,LYVE1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A06,7wImac14,Unknown,1,SPP1,Test,20.9561498558593,0,Fail,0.0139966567593099,999,83.1499793924668,0,
S08-A07,7wImac14,Unknown,1,B2M,Test,7.34480325932477,1,Pass,0.0139966567593099,81.1811723703838,999,1,
S08-A08,7wImac14,Unknown,1,PDL1,Test,13.81166255186,1,Pass,0.0139966567593099,82.2775828809437,999,1,
S08-A09,7wImac14,Unknown,1,CXCL9,Test,7.96996609539787,1,Pass,0.0139966567593099,80.4577715897417,999,1,
S08-A10,7wImac14,Unknown,1,IL1B,Test,14.4111225291283,1,Pass,0.0139966567593099,79.3382568372799,999,1,
S08-A11,7wImac14,Unknown,1,MDK,Test,16.8313736817952,1,Pass,0.0139966567593099,80.8528393355812,999,1,
S08-A12,7wImac14,Unknown,1,TLR4,Test,15.8897894926486,1,Pass,0.0139966567593099,78.9777929521669,999,1,
S08-A13,7wImac14,Unknown,1,CCL1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A14,7wImac14,Unknown,1,CD40,Test,12.2452708104794,1,Pass,0.0139966567593099,82.0356995314113,999,1,
S08-A15,7wImac14,Unknown,1,F4-80,Test,17.6644909294911,1,Pass,0.0139966567593099,81.8665346356675,999,1,
S08-A16,7wImac14,Unknown,1,IL6,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A17,7wImac14,Unknown,1,PDPN,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A18,7wImac14,Unknown,1,TPP1,Test,13.7553802871481,1,Pass,0.0139966567593099,80.2998511593124,999,1,
S08-A19,7wImac14,Unknown,1,CCL2,Test,21.091435661677,0,Fail,0.0139966567593099,999,84.855487310721,0,
S08-A20,7wImac14,Unknown,1,CD74,Test,6.34822087157951,1,Pass,0.0139966567593099,80.4195978312706,999,1,
S08-A21,7wImac14,Unknown,1,FCGR3,Test,21.3838359432737,1,Pass,0.0139966567593099,81.0743525740294,999,1,
S08-A22,7wImac14,Unknown,1,ITGAM,Test,17.8445918178267,1,Pass,0.0139966567593099,80.2731242103966,999,1,
S08-A23,7wImac14,Unknown,1,PROX1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A24,7wImac14,Unknown,1,VEGFC,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A25,7wImac14,Unknown,1,CCL21A,Test,14.958199399623,1,Pass,0.0139966567593099,77.8240567726463,999,1,
S08-A26,7wImac14,Unknown,1,CD80,Test,15.9175928184126,1,Pass,0.0139966567593099,78.7915139554006,999,1,
S08-A27,7wImac14,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A28,7wImac14,Unknown,1,ITGAX,Test,11.2984480232198,1,Pass,0.0139966567593099,80.0120538834985,999,1,
S08-A29,7wImac14,Unknown,1,S1PR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A30,7wImac14,Unknown,1,XCR1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A31,7wImac14,Unknown,1,CCL22,Test,18.1161375429053,1,Pass,0.0139966567593099,80.8591699323512,999,1,
S08-A32,7wImac14,Unknown,1,CD86,Test,19.75777898109,1,Pass,0.0139966567593099,80.0478635478423,999,1,
S08-A33,7wImac14,Unknown,1,H2-AA,Test,6.26973194128735,1,Pass,0.0139966567593099,84.6915008635538,999,1,
S08-A34,7wImac14,Unknown,1,LAMP2,Test,11.606968092234,1,Pass,0.0139966567593099,81.895976348545,999,1,
S08-A35,7wImac14,Unknown,1,SELENOP,Test,11.6915776548175,1,Pass,0.0139966567593099,80.8952757349603,999,1,
S08-A36,7wImac14,Unknown,1,blank1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A37,7wImac14,Unknown,1,CCR7,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A38,7wImac14,Unknown,1,CSF1R,Test,11.4084947772542,1,Pass,0.0139966567593099,82.0473879705311,999,1,
S08-A39,7wImac14,Unknown,1,H2-DMA,Test,11.4262031944807,1,Pass,0.0139966567593099,82.994636132683,999,1,
S08-A40,7wImac14,Unknown,1,LY6G,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A41,7wImac14,Unknown,1,SGPL1,Test,12.7829621493242,1,Pass,0.0139966567593099,83.1545876689373,999,1,
S08-A42,7wImac14,Unknown,1,blank2,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A43,7wImac14,Unknown,1,CD14,Test,16.8670383314822,1,Pass,0.0139966567593099,83.3904254767649,999,1,
S08-A44,7wImac14,Unknown,1,CTSD,Test,10.7980165026214,1,Pass,0.0139966567593099,82.1786833795927,999,1,
S08-A45,7wImac14,Unknown,1,IL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A46,7wImac14,Unknown,1,LY75,Test,999,0,Fail,0.0139966567593099,999,999,0,
S08-A47,7wImac14,Unknown,1,SPHK1,Test,21.7898674241441,1,Pass,0.0139966567593099,87.6941775274737,999,1,
S08-A48,7wImac14,Unknown,1,blank3,Test,999,0,Fail,0.0139966567593099,999,999,0,
S40-A01,7wImac76,Unknown,1,ABCA1,Test,17.6059164918758,1,Pass,0.0139966567593099,77.6792928924037,999,1,
S40-A02,7wImac76,Unknown,1,CD164,Test,17.5526133294453,1,Pass,0.0139966567593099,79.7679600728523,999,1,
S40-A03,7wImac76,Unknown,1,CXCL10,Test,999,0,Fail,0.0139966567593099,999,999,0,
S40-A04,7wImac76,Unknown,1,IL1A,Test,999,0,Fail,0.0139966567593099,999,999,0,
S40-A05,7wImac76,Unknown,1,LYVE1,Test,999,0,Fail,0.0139966567593099,999,999,0,
S40-A06,7wImac76,Unknown,1,SPP1,Test,17.3157852113436,0,Fail,0.0139966567593099,999,83.2227236652508,0,
