Chip Run Info,C:\Users\Teyton Lab\Contacts\Desktop\Marie data (Mouse)\Macrophages\062618MHMacrophages3-2\ChipRun.bml,1131264280,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,6/25/2018 8:50:24 PM,00:30:45,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S43-A39,7wM5mac31,Unknown,1,H2-DMA,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A40,7wM5mac31,Unknown,1,LY6G,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A41,7wM5mac31,Unknown,1,SGPL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A42,7wM5mac31,Unknown,1,LTA,Test,18.8781505819192,0,Fail,0.0141259454859772,999,87.1727402594609,0,
S43-A43,7wM5mac31,Unknown,1,CD14,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A44,7wM5mac31,Unknown,1,CTSD,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A45,7wM5mac31,Unknown,1,HIF2A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A46,7wM5mac31,Unknown,1,LY75,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A47,7wM5mac31,Unknown,1,SPHK1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S43-A48,7wM5mac31,Unknown,1,LTB,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A01,7wM6mac2,Unknown,1,ABCA1,Test,15.9918201979366,1,Pass,0.0141259454859772,77.4014472055414,999,1,
S04-A02,7wM6mac2,Unknown,1,CD164,Test,14.4755666715536,1,Pass,0.0141259454859772,80.7874608144248,999,1,
S04-A03,7wM6mac2,Unknown,1,CXCL10,Test,16.7934336993776,0,Fail,0.0141259454859772,81.3263120169767,85.565031665015,0.108847776986995,
S04-A04,7wM6mac2,Unknown,1,IL1A,Test,16.4662670640527,1,Pass,0.0141259454859772,78.2108674507029,999,1,
S04-A05,7wM6mac2,Unknown,1,LYVE1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A06,7wM6mac2,Unknown,1,SPP1,Test,22.1619437309389,0,Fail,0.0141259454859772,999,83.0754044124828,0,
S04-A07,7wM6mac2,Unknown,1,B2M,Test,9.54690007863253,1,Pass,0.0141259454859772,81.0536857176191,999,1,
S04-A08,7wM6mac2,Unknown,1,PDL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A09,7wM6mac2,Unknown,1,CXCL9,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A10,7wM6mac2,Unknown,1,IL1B,Test,11.5541020256393,1,Pass,0.0141259454859772,79.3462716024955,999,1,
S04-A11,7wM6mac2,Unknown,1,MDK,Test,19.2223150427866,1,Pass,0.0141259454859772,80.8232615982469,999,1,
S04-A12,7wM6mac2,Unknown,1,TLR4,Test,19.3917535362136,1,Pass,0.0141259454859772,79.0362608982136,999,1,
S04-A13,7wM6mac2,Unknown,1,CCL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A14,7wM6mac2,Unknown,1,CD40,Test,23.4035517872296,0,Fail,0.0141259454859772,999,73.2534055435099,0,
S04-A15,7wM6mac2,Unknown,1,F4-80,Test,18.3030712624235,1,Pass,0.0141259454859772,81.8645401966835,999,1,
S04-A16,7wM6mac2,Unknown,1,IL6,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A17,7wM6mac2,Unknown,1,PDPN,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A18,7wM6mac2,Unknown,1,TPP1,Test,16.7147806491401,1,Pass,0.0141259454859772,80.3235187359118,999,1,
S04-A19,7wM6mac2,Unknown,1,CCL2,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A20,7wM6mac2,Unknown,1,CD74,Test,7.32611140267595,1,Pass,0.0141259454859772,80.4016079075114,999,1,
S04-A21,7wM6mac2,Unknown,1,FCGR3,Test,23.7228758004323,1,Pass,0.0141259454859772,81.1890832085718,999,1,
S04-A22,7wM6mac2,Unknown,1,ITGAM,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A23,7wM6mac2,Unknown,1,PROX1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A24,7wM6mac2,Unknown,1,VEGFC,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A25,7wM6mac2,Unknown,1,CCL21A,Test,15.2719858715432,1,Pass,0.0141259454859772,77.8687762990353,999,1,
S04-A26,7wM6mac2,Unknown,1,CD80,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A27,7wM6mac2,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A28,7wM6mac2,Unknown,1,ITGAX,Test,13.1785096366072,1,Pass,0.0141259454859772,79.9938088905919,999,1,
S04-A29,7wM6mac2,Unknown,1,S1PR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A30,7wM6mac2,Unknown,1,XCR1,Test,16.1931198637349,1,Pass,0.0141259454859772,81.9382782300018,999,1,
S04-A31,7wM6mac2,Unknown,1,CCL22,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A32,7wM6mac2,Unknown,1,CD86,Test,18.4829705567024,1,Pass,0.0141259454859772,80.047188398457,999,1,
S04-A33,7wM6mac2,Unknown,1,H2-AA,Test,8.34153844901499,1,Pass,0.0141259454859772,84.5912004159991,999,1,
S04-A34,7wM6mac2,Unknown,1,LAMP2,Test,12.9690167502189,1,Pass,0.0141259454859772,81.8890014255225,999,1,
S04-A35,7wM6mac2,Unknown,1,SELENOP,Test,13.2959831722324,1,Pass,0.0141259454859772,80.8601947695431,999,1,
S04-A36,7wM6mac2,Unknown,1,HIF1A,Test,17.4461621790973,1,Pass,0.0141259454859772,76.1970596362842,999,1,
S04-A37,7wM6mac2,Unknown,1,CCR7,Test,17.0822204560554,1,Pass,0.0141259454859772,81.854022171818,999,1,
S04-A38,7wM6mac2,Unknown,1,CSF1R,Test,10.8972449515888,0,Fail,0.0141259454859772,82.0698683367677,87.099921525255,0.391701632839482,
S04-A39,7wM6mac2,Unknown,1,H2-DMA,Test,13.2087705900155,1,Pass,0.0141259454859772,83.0005857275841,999,1,
S04-A40,7wM6mac2,Unknown,1,LY6G,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A41,7wM6mac2,Unknown,1,SGPL1,Test,15.0676650373234,1,Pass,0.0141259454859772,82.8760138693388,999,1,
S04-A42,7wM6mac2,Unknown,1,LTA,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A43,7wM6mac2,Unknown,1,CD14,Test,17.4292698171372,1,Pass,0.0141259454859772,83.3591299052845,999,1,
S04-A44,7wM6mac2,Unknown,1,CTSD,Test,16.1296636504068,1,Pass,0.0141259454859772,82.1622027232502,999,1,
S04-A45,7wM6mac2,Unknown,1,HIF2A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A46,7wM6mac2,Unknown,1,LY75,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A47,7wM6mac2,Unknown,1,SPHK1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S04-A48,7wM6mac2,Unknown,1,LTB,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A01,7wM6mac27,Unknown,1,ABCA1,Test,15.4029942335401,1,Pass,0.0141259454859772,77.4062915614306,999,1,
S42-A02,7wM6mac27,Unknown,1,CD164,Test,13.7723713228493,1,Pass,0.0141259454859772,80.7191505941557,999,1,
S42-A03,7wM6mac27,Unknown,1,CXCL10,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A04,7wM6mac27,Unknown,1,IL1A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A05,7wM6mac27,Unknown,1,LYVE1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A06,7wM6mac27,Unknown,1,SPP1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A07,7wM6mac27,Unknown,1,B2M,Test,9.01700138081575,1,Pass,0.0141259454859772,81.1135330611099,999,1,
S42-A08,7wM6mac27,Unknown,1,PDL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A09,7wM6mac27,Unknown,1,CXCL9,Test,14.162581231369,1,Pass,0.0141259454859772,80.5806780036487,999,1,
S42-A10,7wM6mac27,Unknown,1,IL1B,Test,12.6877409569307,1,Pass,0.0141259454859772,79.402489825628,999,1,
S42-A11,7wM6mac27,Unknown,1,MDK,Test,16.9697114202037,1,Pass,0.0141259454859772,80.8705805782974,999,1,
S42-A12,7wM6mac27,Unknown,1,TLR4,Test,19.2308086335703,1,Pass,0.0141259454859772,79.0398414576518,999,1,
S42-A13,7wM6mac27,Unknown,1,CCL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A14,7wM6mac27,Unknown,1,CD40,Test,24.3528474665055,0,Fail,0.0141259454859772,999,73.1817912857775,0,
S42-A15,7wM6mac27,Unknown,1,F4-80,Test,19.8856154409865,1,Pass,0.0141259454859772,81.8714411284192,999,1,
S42-A16,7wM6mac27,Unknown,1,IL6,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A17,7wM6mac27,Unknown,1,PDPN,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A18,7wM6mac27,Unknown,1,TPP1,Test,19.1718043137528,1,Pass,0.0141259454859772,80.3224679013263,999,1,
S42-A19,7wM6mac27,Unknown,1,CCL2,Test,24.1344697614612,0,Fail,0.0141259454859772,999,84.9034103717129,0,
S42-A20,7wM6mac27,Unknown,1,CD74,Test,7.4382547328715,1,Pass,0.0141259454859772,80.4391718278392,999,1,
S42-A21,7wM6mac27,Unknown,1,FCGR3,Test,20.4805398043472,1,Pass,0.0141259454859772,81.0762947697583,999,1,
S42-A22,7wM6mac27,Unknown,1,ITGAM,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A23,7wM6mac27,Unknown,1,PROX1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A24,7wM6mac27,Unknown,1,VEGFC,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A25,7wM6mac27,Unknown,1,CCL21A,Test,16.3683564934781,1,Pass,0.0141259454859772,77.8912113893645,999,1,
S42-A26,7wM6mac27,Unknown,1,CD80,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A27,7wM6mac27,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A28,7wM6mac27,Unknown,1,ITGAX,Test,12.4155750427949,1,Pass,0.0141259454859772,79.9993511127489,999,1,
S42-A29,7wM6mac27,Unknown,1,S1PR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A30,7wM6mac27,Unknown,1,XCR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A31,7wM6mac27,Unknown,1,CCL22,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A32,7wM6mac27,Unknown,1,CD86,Test,17.9011952315855,1,Pass,0.0141259454859772,79.9342205821636,999,1,
S42-A33,7wM6mac27,Unknown,1,H2-AA,Test,7.60431534727633,1,Pass,0.0141259454859772,84.6595618855517,999,1,
S42-A34,7wM6mac27,Unknown,1,LAMP2,Test,13.5916858934133,1,Pass,0.0141259454859772,81.9066561251485,999,1,
S42-A35,7wM6mac27,Unknown,1,SELENOP,Test,11.4948547740862,1,Pass,0.0141259454859772,80.9026958230545,999,1,
S42-A36,7wM6mac27,Unknown,1,HIF1A,Test,16.5346542918116,1,Pass,0.0141259454859772,76.1836865908217,999,1,
S42-A37,7wM6mac27,Unknown,1,CCR7,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A38,7wM6mac27,Unknown,1,CSF1R,Test,12.0844647418906,1,Pass,0.0141259454859772,82.0308006431448,999,1,
S42-A39,7wM6mac27,Unknown,1,H2-DMA,Test,12.8860911028424,1,Pass,0.0141259454859772,82.972451230303,999,1,
S42-A40,7wM6mac27,Unknown,1,LY6G,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A41,7wM6mac27,Unknown,1,SGPL1,Test,15.475569834184,1,Pass,0.0141259454859772,83.1588759000606,999,1,
S42-A42,7wM6mac27,Unknown,1,LTA,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A43,7wM6mac27,Unknown,1,CD14,Test,18.7417849079887,1,Pass,0.0141259454859772,83.4205295429119,999,1,
S42-A44,7wM6mac27,Unknown,1,CTSD,Test,14.0590668211078,1,Pass,0.0141259454859772,82.1021031679368,999,1,
S42-A45,7wM6mac27,Unknown,1,HIF2A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A46,7wM6mac27,Unknown,1,LY75,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A47,7wM6mac27,Unknown,1,SPHK1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S42-A48,7wM6mac27,Unknown,1,LTB,Test,21.4480608040213,0,Fail,0.0141259454859772,999,88.0391468972073,0,
S09-A01,7wM6mac4,Unknown,1,ABCA1,Test,16.755162822437,1,Pass,0.0141259454859772,77.3688429723858,999,1,
S09-A02,7wM6mac4,Unknown,1,CD164,Test,14.604263093799,1,Pass,0.0141259454859772,80.6601971215038,999,1,
S09-A03,7wM6mac4,Unknown,1,CXCL10,Test,16.1558170830183,0,Fail,0.0141259454859772,81.4835648212387,85.5460901363387,0.0909266762696417,
S09-A04,7wM6mac4,Unknown,1,IL1A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A05,7wM6mac4,Unknown,1,LYVE1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A06,7wM6mac4,Unknown,1,SPP1,Test,24.6097902057604,0,Fail,0.0141259454859772,999,83.1284218978786,0,
S09-A07,7wM6mac4,Unknown,1,B2M,Test,10.0027424653933,1,Pass,0.0141259454859772,81.0778979335689,999,1,
S09-A08,7wM6mac4,Unknown,1,PDL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A09,7wM6mac4,Unknown,1,CXCL9,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A10,7wM6mac4,Unknown,1,IL1B,Test,20.1535530051612,1,Pass,0.0141259454859772,79.5936825318468,999,1,
S09-A11,7wM6mac4,Unknown,1,MDK,Test,14.9414844700157,1,Pass,0.0141259454859772,80.7714151192829,999,1,
S09-A12,7wM6mac4,Unknown,1,TLR4,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A13,7wM6mac4,Unknown,1,CCL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A14,7wM6mac4,Unknown,1,CD40,Test,21.5402516067372,0,Fail,0.0141259454859772,999,73.3701204452762,0,
S09-A15,7wM6mac4,Unknown,1,F4-80,Test,20.5359569701099,1,Pass,0.0141259454859772,81.8857163303615,999,1,
S09-A16,7wM6mac4,Unknown,1,IL6,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A17,7wM6mac4,Unknown,1,PDPN,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A18,7wM6mac4,Unknown,1,TPP1,Test,18.097008966107,1,Pass,0.0141259454859772,80.2488857201933,999,1,
S09-A19,7wM6mac4,Unknown,1,CCL2,Test,23.5136389456649,0,Fail,0.0141259454859772,999,84.8600200146179,0,
S09-A20,7wM6mac4,Unknown,1,CD74,Test,8.47835876256506,1,Pass,0.0141259454859772,80.4209824433443,999,1,
S09-A21,7wM6mac4,Unknown,1,FCGR3,Test,23.4196224584769,1,Pass,0.0141259454859772,81.1715783194918,999,1,
S09-A22,7wM6mac4,Unknown,1,ITGAM,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A23,7wM6mac4,Unknown,1,PROX1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A24,7wM6mac4,Unknown,1,VEGFC,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A25,7wM6mac4,Unknown,1,CCL21A,Test,14.7591451088525,1,Pass,0.0141259454859772,77.8528626185153,999,1,
S09-A26,7wM6mac4,Unknown,1,CD80,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A27,7wM6mac4,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A28,7wM6mac4,Unknown,1,ITGAX,Test,13.8747740342283,1,Pass,0.0141259454859772,80.1305396134545,999,1,
S09-A29,7wM6mac4,Unknown,1,S1PR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A30,7wM6mac4,Unknown,1,XCR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A31,7wM6mac4,Unknown,1,CCL22,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A32,7wM6mac4,Unknown,1,CD86,Test,17.853102880604,1,Pass,0.0141259454859772,79.895984924978,999,1,
S09-A33,7wM6mac4,Unknown,1,H2-AA,Test,9.23626585182723,1,Pass,0.0141259454859772,84.5804300978411,999,1,
S09-A34,7wM6mac4,Unknown,1,LAMP2,Test,14.5771070781152,1,Pass,0.0141259454859772,81.9347683999174,999,1,
S09-A35,7wM6mac4,Unknown,1,SELENOP,Test,13.395288288279,1,Pass,0.0141259454859772,80.8424516052517,999,1,
S09-A36,7wM6mac4,Unknown,1,HIF1A,Test,15.9315554607277,1,Pass,0.0141259454859772,76.169219249513,999,1,
S09-A37,7wM6mac4,Unknown,1,CCR7,Test,16.2360869964912,1,Pass,0.0141259454859772,81.8197930769473,999,1,
S09-A38,7wM6mac4,Unknown,1,CSF1R,Test,12.2697821570546,1,Pass,0.0141259454859772,82.0592992239373,999,1,
S09-A39,7wM6mac4,Unknown,1,H2-DMA,Test,15.2870536355136,1,Pass,0.0141259454859772,82.9899433947302,999,1,
S09-A40,7wM6mac4,Unknown,1,LY6G,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A41,7wM6mac4,Unknown,1,SGPL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A42,7wM6mac4,Unknown,1,LTA,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A43,7wM6mac4,Unknown,1,CD14,Test,16.2841887906083,1,Pass,0.0141259454859772,83.3431353187649,999,1,
S09-A44,7wM6mac4,Unknown,1,CTSD,Test,17.4318607522546,1,Pass,0.0141259454859772,82.1874491786716,999,1,
S09-A45,7wM6mac4,Unknown,1,HIF2A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A46,7wM6mac4,Unknown,1,LY75,Test,999,0,Fail,0.0141259454859772,999,999,0,
S09-A47,7wM6mac4,Unknown,1,SPHK1,Test,14.9870257244936,1,Pass,0.0141259454859772,87.614141969333,999,1,
S09-A48,7wM6mac4,Unknown,1,LTB,Test,17.6956889768378,0,Fail,0.0141259454859772,999,88.0055416131244,0,
S41-A01,7wM6mac26,Unknown,1,ABCA1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A02,7wM6mac26,Unknown,1,CD164,Test,14.7522147253913,1,Pass,0.0141259454859772,80.7082799204453,999,1,
S41-A03,7wM6mac26,Unknown,1,CXCL10,Test,22.7806963643269,0,Fail,0.0141259454859772,81.2416006080169,85.6690724481484,0.145075234431035,
S41-A04,7wM6mac26,Unknown,1,IL1A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A05,7wM6mac26,Unknown,1,LYVE1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A06,7wM6mac26,Unknown,1,SPP1,Test,17.8326694502159,0,Fail,0.0141259454859772,999,83.1033530685199,0,
S41-A07,7wM6mac26,Unknown,1,B2M,Test,8.77356504829882,1,Pass,0.0141259454859772,81.0807924718339,999,1,
S41-A08,7wM6mac26,Unknown,1,PDL1,Test,16.2501189614062,1,Pass,0.0141259454859772,82.2885615438123,999,1,
S41-A09,7wM6mac26,Unknown,1,CXCL9,Test,11.6013993816493,1,Pass,0.0141259454859772,80.4036930567853,999,1,
S41-A10,7wM6mac26,Unknown,1,IL1B,Test,14.2906408918632,1,Pass,0.0141259454859772,79.4247834240472,999,1,
S41-A11,7wM6mac26,Unknown,1,MDK,Test,16.858397288555,1,Pass,0.0141259454859772,80.7357926417841,999,1,
S41-A12,7wM6mac26,Unknown,1,TLR4,Test,18.2205374956491,1,Pass,0.0141259454859772,78.9912153528229,999,1,
S41-A13,7wM6mac26,Unknown,1,CCL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A14,7wM6mac26,Unknown,1,CD40,Test,16.7195444651877,1,Pass,0.0141259454859772,81.921848706934,999,1,
S41-A15,7wM6mac26,Unknown,1,F4-80,Test,18.0629684819078,0.996191280456617,Pass,0.0141259454859772,81.8289512418913,999,1,
S41-A16,7wM6mac26,Unknown,1,IL6,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A17,7wM6mac26,Unknown,1,PDPN,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A18,7wM6mac26,Unknown,1,TPP1,Test,16.3779527223843,1,Pass,0.0141259454859772,80.3471535522716,999,1,
S41-A19,7wM6mac26,Unknown,1,CCL2,Test,18.6869533127053,0,Fail,0.0141259454859772,999,84.7909415348658,0,
S41-A20,7wM6mac26,Unknown,1,CD74,Test,7.57712500340652,1,Pass,0.0141259454859772,80.4298269134624,999,1,
S41-A21,7wM6mac26,Unknown,1,FCGR3,Test,20.9604578263421,1,Pass,0.0141259454859772,81.143709197759,999,1,
S41-A22,7wM6mac26,Unknown,1,ITGAM,Test,15.1746785533494,1,Pass,0.0141259454859772,80.1977114427723,999,1,
S41-A23,7wM6mac26,Unknown,1,PROX1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A24,7wM6mac26,Unknown,1,VEGFC,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A25,7wM6mac26,Unknown,1,CCL21A,Test,16.0504594903218,1,Pass,0.0141259454859772,77.8797709324206,999,1,
S41-A26,7wM6mac26,Unknown,1,CD80,Test,18.5675366456662,1,Pass,0.0141259454859772,78.5607204293501,999,1,
S41-A27,7wM6mac26,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A28,7wM6mac26,Unknown,1,ITGAX,Test,13.2547448761219,1,Pass,0.0141259454859772,80.0544407385355,999,1,
S41-A29,7wM6mac26,Unknown,1,S1PR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A30,7wM6mac26,Unknown,1,XCR1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A31,7wM6mac26,Unknown,1,CCL22,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A32,7wM6mac26,Unknown,1,CD86,Test,18.9019632248139,1,Pass,0.0141259454859772,80.0919509882978,999,1,
S41-A33,7wM6mac26,Unknown,1,H2-AA,Test,7.47700221264595,1,Pass,0.0141259454859772,84.6200938343084,999,1,
S41-A34,7wM6mac26,Unknown,1,LAMP2,Test,12.8638265908294,1,Pass,0.0141259454859772,81.8507134051465,999,1,
S41-A35,7wM6mac26,Unknown,1,SELENOP,Test,11.1090939758372,1,Pass,0.0141259454859772,80.852377013586,999,1,
S41-A36,7wM6mac26,Unknown,1,HIF1A,Test,16.3239008542031,1,Pass,0.0141259454859772,76.0479010632756,999,1,
S41-A37,7wM6mac26,Unknown,1,CCR7,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A38,7wM6mac26,Unknown,1,CSF1R,Test,12.1076180845039,1,Pass,0.0141259454859772,81.9535170192331,999,1,
S41-A39,7wM6mac26,Unknown,1,H2-DMA,Test,11.9108141499462,1,Pass,0.0141259454859772,82.9792777598129,999,1,
S41-A40,7wM6mac26,Unknown,1,LY6G,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A41,7wM6mac26,Unknown,1,SGPL1,Test,15.7756081350287,1,Pass,0.0141259454859772,83.1452426800396,999,1,
S41-A42,7wM6mac26,Unknown,1,LTA,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A43,7wM6mac26,Unknown,1,CD14,Test,17.0294401404586,1,Pass,0.0141259454859772,83.3972258144077,999,1,
S41-A44,7wM6mac26,Unknown,1,CTSD,Test,14.1181965055661,1,Pass,0.0141259454859772,82.1641890915502,999,1,
S41-A45,7wM6mac26,Unknown,1,HIF2A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A46,7wM6mac26,Unknown,1,LY75,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A47,7wM6mac26,Unknown,1,SPHK1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S41-A48,7wM6mac26,Unknown,1,LTB,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A01,7wM5mac8,Unknown,1,ABCA1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A02,7wM5mac8,Unknown,1,CD164,Test,16.2842107348164,1,Pass,0.0141259454859772,80.7114751886354,999,1,
S08-A03,7wM5mac8,Unknown,1,CXCL10,Test,13.3277323892565,1,Pass,0.0141259454859772,81.8345147771996,999,1,
S08-A04,7wM5mac8,Unknown,1,IL1A,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A05,7wM5mac8,Unknown,1,LYVE1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A06,7wM5mac8,Unknown,1,SPP1,Test,22.6459062597099,0,Fail,0.0141259454859772,999,83.1136072860356,0,
S08-A07,7wM5mac8,Unknown,1,B2M,Test,8.04056038765395,1,Pass,0.0141259454859772,81.1225661252543,999,1,
S08-A08,7wM5mac8,Unknown,1,PDL1,Test,13.172315879864,1,Pass,0.0141259454859772,82.3040307922029,999,1,
S08-A09,7wM5mac8,Unknown,1,CXCL9,Test,7.90978191733138,1,Pass,0.0141259454859772,80.5803722580068,999,1,
S08-A10,7wM5mac8,Unknown,1,IL1B,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A11,7wM5mac8,Unknown,1,MDK,Test,14.9966333586819,1,Pass,0.0141259454859772,80.8048336264719,999,1,
S08-A12,7wM5mac8,Unknown,1,TLR4,Test,16.2923244418896,1,Pass,0.0141259454859772,78.909920467617,999,1,
S08-A13,7wM5mac8,Unknown,1,CCL1,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A14,7wM5mac8,Unknown,1,CD40,Test,12.676746192632,1,Pass,0.0141259454859772,81.9315803241508,999,1,
S08-A15,7wM5mac8,Unknown,1,F4-80,Test,17.6084805937144,1,Pass,0.0141259454859772,81.8571694275297,999,1,
S08-A16,7wM5mac8,Unknown,1,IL6,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A17,7wM5mac8,Unknown,1,PDPN,Test,999,0,Fail,0.0141259454859772,999,999,0,
S08-A18,7wM5mac8,Unknown,1,TPP1,Test,18.4129282172658,1,Pass,0.0141259454859772,80.3217456363407,999,1,
S08-A19,7wM5mac8,Unknown,1,CCL2,Test,18.4214681547318,0,Fail,0.0141259454859772,999,84.8111294453546,0,
S08-A20,7wM5mac8,Unknown,1,CD74,Test,7.32088001019589,1,Pass,0.0141259454859772,80.4432530846568,999,1,
S08-A21,7wM5mac8,Unknown,1,FCGR3,Test,21.499577146428,1,Pass,0.0141259454859772,81.1687179206373,999,1,
S08-A22,7wM5mac8,Unknown,1,ITGAM,Test,13.1878952202422,1,Pass,0.0141259454859772,80.3262551444234,999,1,
S08-A23,7wM5mac8,Unknown,1,PROX1,Test,999,0,Fail,0.0141259454859772,999,999,0,
