Chip Run Info,C:\Users\Teyton Lab\Contacts\Desktop\Marie data (Mouse)\Macrophages\082118MHMacrophages4-1\ChipRun.bml,1131433216,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,8/20/2018 8:50:27 PM,00:30:50,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S48-A37,7wM8mac29,Unknown,1,CCR7,Test,22.2234978745476,1,Pass,0.0161758178761827,82.4297207647772,999,1,
S48-A38,7wM8mac29,Unknown,1,CSF1R,Test,14.2058689568336,1,Pass,0.0161758178761827,82.6467929671367,999,1,
S48-A39,7wM8mac29,Unknown,1,H2-DMA,Test,15.0852664396675,1,Pass,0.0161758178761827,83.6586022480352,999,1,
S48-A40,7wM8mac29,Unknown,1,LY6G,Test,999,0,Fail,0.0161758178761827,999,999,0,
S48-A41,7wM8mac29,Unknown,1,SGPL1,Test,19.3553958251204,1,Pass,0.0161758178761827,83.8916135742162,999,1,
S48-A42,7wM8mac29,Unknown,1,LTA,Test,999,0,Fail,0.0161758178761827,999,999,0,
S48-A43,7wM8mac29,Unknown,1,CD14,Test,22.2918990491773,1,Pass,0.0161758178761827,84.1947785758911,999,1,
S48-A44,7wM8mac29,Unknown,1,CTSD,Test,25.4438504760696,1,Pass,0.0161758178761827,83.0315359078136,999,1,
S48-A45,7wM8mac29,Unknown,1,HIF2A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S48-A46,7wM8mac29,Unknown,1,LY75,Test,999,0,Fail,0.0161758178761827,999,999,0,
S48-A47,7wM8mac29,Unknown,1,SPHK1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S48-A48,7wM8mac29,Unknown,1,LTB,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A01,7wM7mac2,Unknown,1,ABCA1,Test,16.0690005446187,1,Pass,0.0161758178761827,77.8958559429643,999,1,
S03-A02,7wM7mac2,Unknown,1,CD164,Test,17.0701317981236,0,Fail,0.0161758178761827,80.8553969752107,73.1926328755739,0.744412538744339,
S03-A03,7wM7mac2,Unknown,1,CXCL10,Test,16.1528932163726,0,Fail,0.0161758178761827,999,85.9513377284801,0,
S03-A04,7wM7mac2,Unknown,1,IL1A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A05,7wM7mac2,Unknown,1,LYVE1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A06,7wM7mac2,Unknown,1,SPP1,Test,23.4607370998756,0,Fail,0.0161758178761827,999,83.3948895951829,0,
S03-A07,7wM7mac2,Unknown,1,B2M,Test,10.1054651754287,1,Pass,0.0161758178761827,81.3896190255329,999,1,
S03-A08,7wM7mac2,Unknown,1,PDL1,Test,14.16323817525,1,Pass,0.0161758178761827,82.7117917799096,999,1,
S03-A09,7wM7mac2,Unknown,1,CXCL9,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A10,7wM7mac2,Unknown,1,IL1B,Test,12.6700708848294,1,Pass,0.0161758178761827,79.7899891813588,999,1,
S03-A11,7wM7mac2,Unknown,1,MDK,Test,22.1905367486593,1,Pass,0.0161758178761827,81.1366096459226,999,1,
S03-A12,7wM7mac2,Unknown,1,TLR4,Test,17.2035420662211,1,Pass,0.0161758178761827,79.2437433641609,999,1,
S03-A13,7wM7mac2,Unknown,1,CCL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A14,7wM7mac2,Unknown,1,CD40,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A15,7wM7mac2,Unknown,1,F4-80,Test,19.4078417385352,0.95501904328604,Pass,0.0161758178761827,82.1743708851974,999,1,
S03-A16,7wM7mac2,Unknown,1,IL6,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A17,7wM7mac2,Unknown,1,PDPN,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A18,7wM7mac2,Unknown,1,TPP1,Test,17.3022103919434,1,Pass,0.0161758178761827,80.7755925498995,999,1,
S03-A19,7wM7mac2,Unknown,1,CCL2,Test,21.3896130753873,0,Fail,0.0161758178761827,999,85.2071147495522,0,
S03-A20,7wM7mac2,Unknown,1,CD74,Test,8.47792441735689,1,Pass,0.0161758178761827,80.8565770887525,999,1,
S03-A21,7wM7mac2,Unknown,1,FCGR3,Test,26.6496077502806,0.936119831284184,Pass,0.0161758178761827,81.6759768693113,999,1,
S03-A22,7wM7mac2,Unknown,1,ITGAM,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A23,7wM7mac2,Unknown,1,PROX1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A24,7wM7mac2,Unknown,1,VEGFC,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A25,7wM7mac2,Unknown,1,CCL21A,Test,16.5281587804134,1,Pass,0.0161758178761827,78.240898566245,999,1,
S03-A26,7wM7mac2,Unknown,1,CD80,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A27,7wM7mac2,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A28,7wM7mac2,Unknown,1,ITGAX,Test,14.6149047559407,1,Pass,0.0161758178761827,80.2205724675305,999,1,
S03-A29,7wM7mac2,Unknown,1,S1PR1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A30,7wM7mac2,Unknown,1,XCR1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A31,7wM7mac2,Unknown,1,CCL22,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A32,7wM7mac2,Unknown,1,CD86,Test,18.9925202322385,1,Pass,0.0161758178761827,80.5832937773371,999,1,
S03-A33,7wM7mac2,Unknown,1,H2-AA,Test,7.89670861194365,1,Pass,0.0161758178761827,85.0007247788509,999,1,
S03-A34,7wM7mac2,Unknown,1,LAMP2,Test,14.3920787974788,1,Pass,0.0161758178761827,82.0263085831636,999,1,
S03-A35,7wM7mac2,Unknown,1,SELENOP,Test,13.5639699522833,1,Pass,0.0161758178761827,81.1460377713225,999,1,
S03-A36,7wM7mac2,Unknown,1,HIF1A,Test,16.2517741308726,1,Pass,0.0161758178761827,76.6103256679405,999,1,
S03-A37,7wM7mac2,Unknown,1,CCR7,Test,22.9028268954728,1,Pass,0.0161758178761827,82.2188898833667,999,1,
S03-A38,7wM7mac2,Unknown,1,CSF1R,Test,12.8838101892794,1,Pass,0.0161758178761827,82.3062940128182,999,1,
S03-A39,7wM7mac2,Unknown,1,H2-DMA,Test,13.1534076914906,1,Pass,0.0161758178761827,83.3266957151103,999,1,
S03-A40,7wM7mac2,Unknown,1,LY6G,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A41,7wM7mac2,Unknown,1,SGPL1,Test,14.8787009132831,1,Pass,0.0161758178761827,83.6705850453262,999,1,
S03-A42,7wM7mac2,Unknown,1,LTA,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A43,7wM7mac2,Unknown,1,CD14,Test,16.9509758500875,1,Pass,0.0161758178761827,83.8821650678423,999,1,
S03-A44,7wM7mac2,Unknown,1,CTSD,Test,17.5089320461022,1,Pass,0.0161758178761827,82.7184139282274,999,1,
S03-A45,7wM7mac2,Unknown,1,HIF2A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A46,7wM7mac2,Unknown,1,LY75,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A47,7wM7mac2,Unknown,1,SPHK1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S03-A48,7wM7mac2,Unknown,1,LTB,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A01,7wM8mac28,Unknown,1,ABCA1,Test,18.8807767314366,1,Pass,0.0161758178761827,77.8696221777171,999,1,
S47-A02,7wM8mac28,Unknown,1,CD164,Test,16.0696356001952,1,Pass,0.0161758178761827,81.0509443622692,999,1,
S47-A03,7wM8mac28,Unknown,1,CXCL10,Test,18.7980894362645,0,Fail,0.0161758178761827,81.5181612647612,85.8587906342085,0.0897959049129994,
S47-A04,7wM8mac28,Unknown,1,IL1A,Test,15.3466814619186,1,Pass,0.0161758178761827,78.6177084545296,999,1,
S47-A05,7wM8mac28,Unknown,1,LYVE1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A06,7wM8mac28,Unknown,1,SPP1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A07,7wM8mac28,Unknown,1,B2M,Test,10.0903248170369,1,Pass,0.0161758178761827,81.3416691628575,999,1,
S47-A08,7wM8mac28,Unknown,1,PDL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A09,7wM8mac28,Unknown,1,CXCL9,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A10,7wM8mac28,Unknown,1,IL1B,Test,13.6316850340936,1,Pass,0.0161758178761827,79.7381185887662,999,1,
S47-A11,7wM8mac28,Unknown,1,MDK,Test,16.2108798204196,1,Pass,0.0161758178761827,80.7387121865855,999,1,
S47-A12,7wM8mac28,Unknown,1,TLR4,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A13,7wM8mac28,Unknown,1,CCL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A14,7wM8mac28,Unknown,1,CD40,Test,25.2800238150535,0,Fail,0.0161758178761827,999,73.3949515953177,0,
S47-A15,7wM8mac28,Unknown,1,F4-80,Test,19.9250140654707,0.959857208385811,Pass,0.0161758178761827,81.9926446508227,999,1,
S47-A16,7wM8mac28,Unknown,1,IL6,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A17,7wM8mac28,Unknown,1,PDPN,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A18,7wM8mac28,Unknown,1,TPP1,Test,17.1128079310322,1,Pass,0.0161758178761827,80.7285637804337,999,1,
S47-A19,7wM8mac28,Unknown,1,CCL2,Test,21.3994823595419,0,Fail,0.0161758178761827,999,85.1045754622608,0,
S47-A20,7wM8mac28,Unknown,1,CD74,Test,9.95751089858663,1,Pass,0.0161758178761827,80.7891763162265,999,1,
S47-A21,7wM8mac28,Unknown,1,FCGR3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A22,7wM8mac28,Unknown,1,ITGAM,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A23,7wM8mac28,Unknown,1,PROX1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A24,7wM8mac28,Unknown,1,VEGFC,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A25,7wM8mac28,Unknown,1,CCL21A,Test,16.12534285529,1,Pass,0.0161758178761827,78.1350568450492,999,1,
S47-A26,7wM8mac28,Unknown,1,CD80,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A27,7wM8mac28,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A28,7wM8mac28,Unknown,1,ITGAX,Test,15.5731212555887,1,Pass,0.0161758178761827,80.307002829123,999,1,
S47-A29,7wM8mac28,Unknown,1,S1PR1,Test,16.8495868704555,1,Pass,0.0161758178761827,86.2481754694038,999,1,
S47-A30,7wM8mac28,Unknown,1,XCR1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A31,7wM8mac28,Unknown,1,CCL22,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A32,7wM8mac28,Unknown,1,CD86,Test,19.415229114622,0.999578477035812,Pass,0.0161758178761827,80.3793239846335,999,1,
S47-A33,7wM8mac28,Unknown,1,H2-AA,Test,9.37868819124115,1,Pass,0.0161758178761827,84.9023313340037,999,1,
S47-A34,7wM8mac28,Unknown,1,LAMP2,Test,15.2695791185514,1,Pass,0.0161758178761827,82.1147015011228,999,1,
S47-A35,7wM8mac28,Unknown,1,SELENOP,Test,14.4989058302323,1,Pass,0.0161758178761827,81.0648048786001,999,1,
S47-A36,7wM8mac28,Unknown,1,HIF1A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A37,7wM8mac28,Unknown,1,CCR7,Test,16.5977280436188,1,Pass,0.0161758178761827,82.0369646247602,999,1,
S47-A38,7wM8mac28,Unknown,1,CSF1R,Test,14.0405518666104,1,Pass,0.0161758178761827,82.3228820152937,999,1,
S47-A39,7wM8mac28,Unknown,1,H2-DMA,Test,17.2230005963213,1,Pass,0.0161758178761827,83.5458253814658,999,1,
S47-A40,7wM8mac28,Unknown,1,LY6G,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A41,7wM8mac28,Unknown,1,SGPL1,Test,17.4686271554461,1,Pass,0.0161758178761827,83.6171015733457,999,1,
S47-A42,7wM8mac28,Unknown,1,LTA,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A43,7wM8mac28,Unknown,1,CD14,Test,19.0246161890554,1,Pass,0.0161758178761827,83.855977544512,999,1,
S47-A44,7wM8mac28,Unknown,1,CTSD,Test,18.2761694347449,1,Pass,0.0161758178761827,82.4028060923187,999,1,
S47-A45,7wM8mac28,Unknown,1,HIF2A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A46,7wM8mac28,Unknown,1,LY75,Test,999,0,Fail,0.0161758178761827,999,999,0,
S47-A47,7wM8mac28,Unknown,1,SPHK1,Test,15.8284426751532,1,Pass,0.0161758178761827,87.981259753663,999,1,
S47-A48,7wM8mac28,Unknown,1,LTB,Test,21.8995818283145,0,Fail,0.0161758178761827,999,88.5203348600339,0,
S02-A01,7wM7mac1,Unknown,1,ABCA1,Test,17.029331711263,1,Pass,0.0161758178761827,77.800298741054,999,1,
S02-A02,7wM7mac1,Unknown,1,CD164,Test,17.0978817657183,1,Pass,0.0161758178761827,80.9958731172954,999,1,
S02-A03,7wM7mac1,Unknown,1,CXCL10,Test,20.1431181561426,0,Fail,0.0161758178761827,81.504764859331,85.8457792775332,0.0960622404362863,
S02-A04,7wM7mac1,Unknown,1,IL1A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A05,7wM7mac1,Unknown,1,LYVE1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A06,7wM7mac1,Unknown,1,SPP1,Test,20.2457527729374,0,Fail,0.0161758178761827,999,83.319940827214,0,
S02-A07,7wM7mac1,Unknown,1,B2M,Test,10.4685902255839,1,Pass,0.0161758178761827,81.2762574429618,999,1,
S02-A08,7wM7mac1,Unknown,1,PDL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A09,7wM7mac1,Unknown,1,CXCL9,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A10,7wM7mac1,Unknown,1,IL1B,Test,14.1866265939584,1,Pass,0.0161758178761827,79.716377119907,999,1,
S02-A11,7wM7mac1,Unknown,1,MDK,Test,16.5187781381691,1,Pass,0.0161758178761827,80.7523925583562,999,1,
S02-A12,7wM7mac1,Unknown,1,TLR4,Test,18.2658317416043,1,Pass,0.0161758178761827,79.1538820442164,999,1,
S02-A13,7wM7mac1,Unknown,1,CCL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A14,7wM7mac1,Unknown,1,CD40,Test,21.5600029201021,0,Fail,0.0161758178761827,999,73.6875094104891,0,
S02-A15,7wM7mac1,Unknown,1,F4-80,Test,19.3365364327731,0.951631471893004,Pass,0.0161758178761827,82.0525537160592,999,1,
S02-A16,7wM7mac1,Unknown,1,IL6,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A17,7wM7mac1,Unknown,1,PDPN,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A18,7wM7mac1,Unknown,1,TPP1,Test,18.0250545985922,1,Pass,0.0161758178761827,80.6991312693494,999,1,
S02-A19,7wM7mac1,Unknown,1,CCL2,Test,20.3072919830431,0,Fail,0.0161758178761827,999,85.0450110050064,0,
S02-A20,7wM7mac1,Unknown,1,CD74,Test,8.75299091563692,1,Pass,0.0161758178761827,80.7568067936494,999,1,
S02-A21,7wM7mac1,Unknown,1,FCGR3,Test,24.7592595009761,0.952890257843933,Pass,0.0161758178761827,81.5717218757854,999,1,
S02-A22,7wM7mac1,Unknown,1,ITGAM,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A23,7wM7mac1,Unknown,1,PROX1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A24,7wM7mac1,Unknown,1,VEGFC,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A25,7wM7mac1,Unknown,1,CCL21A,Test,16.5595228800727,1,Pass,0.0161758178761827,78.1616008000217,999,1,
S02-A26,7wM7mac1,Unknown,1,CD80,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A27,7wM7mac1,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A28,7wM7mac1,Unknown,1,ITGAX,Test,15.9850196400423,1,Pass,0.0161758178761827,80.2517098500756,999,1,
S02-A29,7wM7mac1,Unknown,1,S1PR1,Test,16.890334539125,1,Pass,0.0161758178761827,86.1689194860281,999,1,
S02-A30,7wM7mac1,Unknown,1,XCR1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A31,7wM7mac1,Unknown,1,CCL22,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A32,7wM7mac1,Unknown,1,CD86,Test,22.1219937287421,0.994329854243678,Pass,0.0161758178761827,80.4319666926799,999,1,
S02-A33,7wM7mac1,Unknown,1,H2-AA,Test,8.56661946686166,1,Pass,0.0161758178761827,84.8718426385697,999,1,
S02-A34,7wM7mac1,Unknown,1,LAMP2,Test,14.6300269811208,1,Pass,0.0161758178761827,82.0970935682338,999,1,
S02-A35,7wM7mac1,Unknown,1,SELENOP,Test,13.0447444575396,1,Pass,0.0161758178761827,81.0938410146618,999,1,
S02-A36,7wM7mac1,Unknown,1,HIF1A,Test,17.0761491091833,1,Pass,0.0161758178761827,76.4268083988079,999,1,
S02-A37,7wM7mac1,Unknown,1,CCR7,Test,19.05122740868,1,Pass,0.0161758178761827,82.0940330370232,999,1,
S02-A38,7wM7mac1,Unknown,1,CSF1R,Test,13.1790788014545,1,Pass,0.0161758178761827,82.2704003177419,999,1,
S02-A39,7wM7mac1,Unknown,1,H2-DMA,Test,13.8814814249069,1,Pass,0.0161758178761827,83.1894089845825,999,1,
S02-A40,7wM7mac1,Unknown,1,LY6G,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A41,7wM7mac1,Unknown,1,SGPL1,Test,18.3500298582699,1,Pass,0.0161758178761827,83.3529735917753,999,1,
S02-A42,7wM7mac1,Unknown,1,LTA,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A43,7wM7mac1,Unknown,1,CD14,Test,18.6444589759796,1,Pass,0.0161758178761827,83.7780985511575,999,1,
S02-A44,7wM7mac1,Unknown,1,CTSD,Test,19.5472474909741,1,Pass,0.0161758178761827,82.6660850330626,999,1,
S02-A45,7wM7mac1,Unknown,1,HIF2A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A46,7wM7mac1,Unknown,1,LY75,Test,999,0,Fail,0.0161758178761827,999,999,0,
S02-A47,7wM7mac1,Unknown,1,SPHK1,Test,16.1934540051078,1,Pass,0.0161758178761827,87.9862008158941,999,1,
S02-A48,7wM7mac1,Unknown,1,LTB,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A01,7wM7mac31,Unknown,1,ABCA1,Test,25.2915410995748,1,Fail,0.0161758178761827,77.8351923130563,999,1,
S46-A02,7wM7mac31,Unknown,1,CD164,Test,21.8786665771854,1,Fail,0.0161758178761827,81.1067359820822,999,1,
S46-A03,7wM7mac31,Unknown,1,CXCL10,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A04,7wM7mac31,Unknown,1,IL1A,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A05,7wM7mac31,Unknown,1,LYVE1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A06,7wM7mac31,Unknown,1,SPP1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A07,7wM7mac31,Unknown,1,B2M,Test,14.7630235150166,1,Fail,0.0161758178761827,81.3170912973068,999,1,
S46-A08,7wM7mac31,Unknown,1,PDL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A09,7wM7mac31,Unknown,1,CXCL9,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A10,7wM7mac31,Unknown,1,IL1B,Test,19.143045399874,1,Fail,0.0161758178761827,79.6754622300312,999,1,
S46-A11,7wM7mac31,Unknown,1,MDK,Test,24.7398425530096,1,Fail,0.0161758178761827,81.1934773451336,999,1,
S46-A12,7wM7mac31,Unknown,1,TLR4,Test,25.024005020708,1,Fail,0.0161758178761827,79.3054827171011,999,1,
S46-A13,7wM7mac31,Unknown,1,CCL1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A14,7wM7mac31,Unknown,1,CD40,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A15,7wM7mac31,Unknown,1,F4-80,Test,26.6414402758848,0.971132070050161,Fail,0.0161758178761827,82.1213321413928,999,1,
S46-A16,7wM7mac31,Unknown,1,IL6,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A17,7wM7mac31,Unknown,1,PDPN,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A18,7wM7mac31,Unknown,1,TPP1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A19,7wM7mac31,Unknown,1,CCL2,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A20,7wM7mac31,Unknown,1,CD74,Test,15.3264461397764,1,Fail,0.0161758178761827,80.7451870461521,999,1,
S46-A21,7wM7mac31,Unknown,1,FCGR3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A22,7wM7mac31,Unknown,1,ITGAM,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A23,7wM7mac31,Unknown,1,PROX1,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A24,7wM7mac31,Unknown,1,VEGFC,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A25,7wM7mac31,Unknown,1,CCL21A,Test,18.7727710796296,1,Fail,0.0161758178761827,78.1106224253147,999,1,
S46-A26,7wM7mac31,Unknown,1,CD80,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A27,7wM7mac31,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0161758178761827,999,999,0,
S46-A28,7wM7mac31,Unknown,1,ITGAX,Test,26.5799622517337,1,Fail,0.0161758178761827,80.3296404644342,999,1,
